brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | Protection,Platform | OS,Platform | Chipset,Platform | CPU,Platform | GPU,Memory | Card slot,Memory | Internal,Memory | ,Main Camera | Dual,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Single,Display | ,Selfie camera | Features,Main Camera | Triple,Main Camera | Quad
motorola,https://www.gsmarena.com/motorola_moto_g24_power-12813.php,Motorola Moto G24 Power,163.5 x 74.5 x 9 mm (6.44 x 2.93 x 0.35 in),197 g (6.95 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,Water repellent design,"IPS LCD, 90Hz, 537 nits (peak)","6.56 inches, 103.4 cm 2 (~84.9% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,Android 14,Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 8GB RAM, 256GB 4GB RAM, 256GB 8GB RAM",eMMC 5.1,"50 MP, f/1.8 (wide), 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1.12µm - International version 16 MP, f/2.5, (wide), 1.0µm - India version",1080p@30fps,6000 mAh,30W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g24-12802.php,motorola_moto_g24-12802.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g04-12803.php,Motorola Moto G04,163.5 x 74.5 x 8 mm (6.44 x 2.93 x 0.31 in),178.8 g (6.31 oz),"Glass front, plastic frame, plastic back",· Nano-SIM · Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 90Hz","6.56 inches, 103.4 cm 2 (~84.9% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,"Android 14, no major Android upgrades planned",Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 8GB RAM",UFS 2.2,,"LED flash, HDR",1080p@30fps,"5 MP, f/2.2, (wide)",1080p@30fps,5000 mAh,15W wired,"16 MP, f/2.2, (wide), 1.0µm, PDAF",,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_play_(2024)-12798.php,Motorola Moto G Play (2024),163.8 x 75 x 8.3 mm (6.45 x 2.95 x 0.33 in),185 g (6.53 oz),"Glass front, plastic frame, plastic back",Nano-SIM,Water-repellent design,"IPS LCD, 90Hz, 500 nits (typ)","6.5 inches, 102.0 cm 2 (~83.0% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Corning Gorilla Glass 3,"Android 13, upgradable to Android 14",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",UFS 2.2,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1.12µm",1080p@30fps,5000 mAh,15W wired,"50 MP, f/1.8, (wide), 0.64µm, PDAF",,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g34-12759.php,Motorola Moto G34,162.7 x 74.6 x 8 mm (6.41 x 2.94 x 0.31 in),179 g or 181 g (6.31 oz),"Glass front, plastic back or silicone polymer (eco leather), plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~84.0% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,Android 13 or Android 14,Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"50 MP, f/1.8 (wide), 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,18W wired,,,,,
motorola,https://www.gsmarena.com/motorola_edge_(2023)-12620.php,Motorola Edge (2023),158.4 x 72 x 7.6 mm (6.24 x 2.83 x 0.30 in),168 g (5.93 oz),"Glass front, aluminum frame, silicone polymer back (eco leather)",Nano-SIM + eSIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 144Hz, HDR10+, 1200 nits (peak)","6.6 inches, 103.6 cm 2 (~90.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",,"Android 13, planned upgrade to Android 14",MediaTek Dimensity 7030 (6 nm),Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G610 MC3,No,256GB 8GB RAM,UFS 2.2,"50 MP, f/1.4, (wide), 1/1.5"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, AF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, HDR, gyro-EIS","32 MP, f/2.4, (wide), 0.8µm","4K@30fps, 1080p@30fps",Li-Po 4400 mAh,68W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_40_neo-12467.php,Motorola Edge 40 Neo,159.6 x 72 x 7.9 mm (6.28 x 2.83 x 0.31 in),170 g or 172 g (6.00 oz),"Glass front (Gorilla Glass 3), plastic frame, plastic back",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 144Hz, HDR10+, 1300 nits (peak)","6.55 inches, 103.6 cm 2 (~90.1% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",Corning Gorilla Glass 3,"Android 13, up to 2 major Android upgrades",MediaTek Dimensity 7030 (6 nm),Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G610 MC3,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",uMCP,"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/240fps, gyro-EIS","32 MP, f/2.4, (wide), 1/3.0"", 0.7µm","4K@30fps, 1080p@30fps",Li-Po 5000 mAh,"68W wired, 50% in 15 min",,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g54-12543.php,Motorola Moto G54,161.6 x 73.8 x 8 mm (6.36 x 2.91 x 0.31 in),177 g (6.24 oz),"Glass front, plastic back or silicone polymer back (eco leather), plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~85.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 13, upgradable to Android 15",Mediatek Dimensity 7020 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (dedicated slot) - International microSDXC (uses shared SIM slot) - China,"128GB 4GB RAM, 128GB 8GB RAM, 256GB 4GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",,"50 MP, f/1.8 (wide), 0.61µm, PDAF, OIS 2 MP (macro)","Dual-LED dual-tone flash, HDR, panorama",1080p@30/60fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,15W wired Reverse wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g54_power-12503.php,Motorola Moto G54 Power,161.6 x 73.8 x 8.9 mm (6.36 x 2.91 x 0.35 in),192 g (6.77 oz),"Glass front, plastic back, plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~85.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,Android 13,Mediatek Dimensity 7020 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 12GB RAM, 256GB 8GB RAM",,"50 MP, f/1.8 (wide), 0.61µm, PDAF, OIS 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,Li-Po 6000 mAh,"33W wired, PD3.0, QC3+, 50% in 33 min Reverse wired",,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g84-12526.php,Motorola Moto G84,160 x 74.4 x 7.6 mm (6.30 x 2.93 x 0.30 in),166.8 g (5.86 oz),"Glass front, plastic frame, plastic back or eco leather back",Nano-SIM + Nano-SIM,IP54 dust protected and water resistant (water splashes),"P-OLED, 1B colors, 120Hz, 1300 nits (peak)","6.5 inches, 102.0 cm 2 (~85.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 13, upgradable to Android 15",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"256GB 8GB RAM, 256GB 12GB RAM",UFS 2.2,"50 MP, f/1.9 (wide), 1/1.5"", 1.0µm, PDAF, OIS 8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm, AF","LED flash, HDR, panorama",1080p@30/60fps,"16 MP, f/2.5, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,30W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g14-12447.php,Motorola Moto G14,161.5 x 73.8 x 8 mm (6.36 x 2.91 x 0.31 in),177 g (6.24 oz),"Glass front (Panda glass), plastic frame, plastic back",Nano-SIM + Nano-SIM,Water-resistant design,IPS LCD,"6.5 inches, 102.0 cm 2 (~85.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",Panda glass,"Android 13, planned upgrade to Android 14",Unisoc Tiger T616 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G57 MP1,microSDXC (dedicated slot),"128GB 4GB RAM, 256GB 8GB RAM",UFS 2.2,"50 MP, f/1.8, (wide), 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm",1080p@30fps,Li-Po 5000 mAh,15W wired 20W wired (India),,,,,
motorola,https://www.gsmarena.com/motorola_razr_40_ultra-12169.php,Motorola Razr 40 Ultra,Unfolded: 170.8 x 74 x 7 mm Folded: 88.4 x 74 x 15.1 mm,184.5 g or 188.5 g (6.53 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame (7000 series), hinge (stainless steel)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent coating,"Foldable LTPO AMOLED, 1B colors, 165Hz, HDR10+, 1400 nits (peak)","6.9 inches, 107.6 cm 2 (~85.1% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,"Android 13, up to 3 major Android upgrades",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"256GB 4GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 3.1,"12 MP, f/1.5, (wide), 1/2.55"", 1.4µm, PDAF, OIS 13 MP, f/2.2, 108˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120fps, HDR10+, gyro-EIS","32 MP, f/2.4, (wide), 0.7µm","4K@30/60fps, 1080p@30/60fps",Li-Po 3800 mAh,30W wired 5W wireless,,"Second external AMOLED, 1B colors, 144Hz, HDR10+, 1100 nits (peak) 3.6 inches, 1056 x 1066 pixels, 413 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_40-12311.php,Motorola Razr 40,Unfolded: 170.8 x 74 x 7.4 mm Folded: 88.2 x 74 x 15.8 mm,188.6 g (6.67 oz),"Plastic front (unfolded), plastic front (folded), plastic back, aluminum frame (7000 series), hinge (stainless steel)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent coating,"Foldable LTPO AMOLED, 1B colors, 144Hz, HDR10+, 1400 nits (peak)","6.9 inches, 107.6 cm 2 (~85.1% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,"Android 13, up to 3 major Android upgrades",Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm),Octa-core (1x2.4 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 644,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 2.2,"64 MP, f/1.7, 25mm (wide), 1/2.0"", 0.7µm, PDAF, OIS 13 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","Laser AF, LED flash, panorama, HDR","4K@30fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.0"", 0.7µm","4K@30fps, 1080p@30/60fps",Li-Po 4200 mAh,30W wired 5W wireless,,"Second external AMOLED, 1000 nits (peak) 1.5 inches, 194 x 368 pixels, 282 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_stylus_5g_(2023)-12301.php,Motorola Moto G Stylus 5G (2023),162.8 x 73.8 x 9.2 mm (6.41 x 2.91 x 0.36 in),202 g (7.13 oz),"Glass front, plastic frame, plastic back",Nano-SIM,Stylus Water-repellent design,"IPS LCD, 120Hz","6.6 inches, 105.2 cm 2 (~87.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~399 ppi density)",,"Android 13, planned upgrade to Android 14",Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),Octa-core (4x2.2 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 256GB 6GB RAM",,"50 MP, f/1.9, (wide), 1.0µm, PDAF 8 MP, f/2.2, (ultrawide), 1/4.0"", 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps","16 MP, f/2.5, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,20W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_40-12204.php,Motorola Edge 40,158.4 x 72 x 7.6 mm (6.24 x 2.83 x 0.30 in),167 g or 171 g (5.89 oz),"Glass front, aluminum frame, plastic back or eco leather back",· Nano-SIM · Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 144Hz, HDR10+, 1200 nits (peak)","6.55 inches, 103.6 cm 2 (~90.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",,"Android 13, up to 2 major Android upgrades",Mediatek Dimensity 8020 (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 8GB RAM",UFS 3.1,"50 MP, f/1.4, (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@960fps, HDR10, gyro-EIS","32 MP, f/2.4, (wide), 1/3.0"", 0.7µm","4K@30fps, 1080p@30/120fps",Li-Po 4400 mAh,68W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge+_(2023)-12251.php,Motorola Edge+ (2023),161.2 x 74 x 8.6 mm (6.35 x 2.91 x 0.34 in),203 g (7.16 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + eSIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"OLED, 1B colors, 165Hz, HDR10+, Dolby Vision, 1300 nits (peak)","6.67 inches, 107.4 cm 2 (~90.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",Corning Gorilla Glass Victus,"Android 13, upgradable to Android 14",Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,No,512GB 8GB RAM,UFS 4.0,,"Dual-LED flash, panorama, HDR","8K@30fps, 4K@30/60fps, 1080p@30/60/120/240/960fps, 10-bit HDR10+, gyro-EIS","60 MP, f/2.2, (wide), 1/2.8"", 0.61µm","4K@30/60fps, 1080p@30/60/120/240fps",Li-Po 5100 mAh,68W wired 15W wireless 5W reverse wired 5W reverse wireless,,,HDR,"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS 12 MP, f/1.6, (telephoto), 1/2.93"", 1.22µm, PDAF, 2x optical zoom 50 MP, f/2.2, 114˚ (ultrawide), 1/2.76"", 0.64µm, AF",
motorola,https://www.gsmarena.com/motorola_moto_g_stylus_(2023)-12250.php,Motorola Moto G Stylus (2023),162.9 x 74.1 x 9.2 mm (6.41 x 2.92 x 0.36 in),195 g (6.88 oz),"Glass front, plastic frame, plastic back",Nano-SIM,Stylus Water-repellent design,"IPS LCD, 90Hz","6.5 inches, 102.0 cm 2 (~84.5% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,"Android 13, planned upgrade to Android 14",Mediatek MT6769 Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),64GB 4GB RAM,,"50 MP, f/1.8, (wide), 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30/60fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm",1080p@30fps,Li-Po 5000 mAh,15W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_(2023)-12249.php,Motorola Moto G (2023),164 x 75 x 8.4 mm (6.46 x 2.95 x 0.33 in),189 g (6.67 oz),"Glass front, plastic frame, plastic back",Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~82.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,"Android 13, planned upgrade to Android 14",Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm),Octa-core (2x2.2 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",,"48 MP, f/1.7, (wide), 0.8µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm",1080p@30fps,Li-Po 5000 mAh,15W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_watch_200-12033.php,Motorola Moto Watch 200,46.5 x 38 x 12.3 mm (1.83 x 1.50 x 0.48 in),45 g (1.59 oz),"Glass front, aluminum frame",No,"5 ATM, 50m water resistant",AMOLED,1.78 inches,348 x 442 pixels (~316 ppi density),,Moto Watch OS,,,,No,Unspecified storage,,,,,,,Li-Po 355 mAh,,,,,,
motorola,https://www.gsmarena.com/motorola_moto_watch_70-11984.php,Motorola Moto Watch 70,48.5 x 36.5 x 11 mm (1.91 x 1.44 x 0.43 in),48 g (1.69 oz),"Glass front, aluminum frame",No,IP67,IPS LCD,1.69 inches,240 x 280 pixels (~218 ppi density),,Moto Watch OS,,,,No,Unspecified storage,,,,,,,Li-Po 355 mAh,"Wired, 100% in 20 min",,,,,
motorola,https://www.gsmarena.com/motorola_moto_g_power_5g-12219.php,Motorola Moto G Power 5G,163.1 x 74.8 x 8.5 mm (6.42 x 2.94 x 0.33 in),185 g (6.53 oz),"Glass front, plastic back, plastic frame",Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~83.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 13, upgradable to Android 14",Mediatek Dimensity 930 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (dedicated slot),"128GB 4GB RAM, 256GB 6GB RAM",,,"LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,15W wired,,,,"50 MP, f/1.8, (wide), 0.64µm, PDAF 2 MP (macro) Auxiliary lens",
motorola,https://www.gsmarena.com/motorola_edge_40_pro-12127.php,Motorola Edge 40 Pro,161.2 x 74 x 8.6 mm (6.35 x 2.91 x 0.34 in),199 g (7.02 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + eSIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"OLED, 1B colors, 165Hz, HDR10+, Dolby Vision, 1300 nits (peak)","6.67 inches, 108.0 cm 2 (~90.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~394 ppi density)",Corning Gorilla Glass Victus,"Android 13, up to 3 major Android upgrades",Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,No,"256GB 12GB RAM, 512GB 12GB RAM",UFS 4.0,,"Dual-LED flash, panorama, HDR","8K@30fps, 4K@30/60fps, 1080p@30/60/120/240/960fps, 10-bit HDR10+, gyro-EIS","60 MP, f/2.2, (wide), 1/2.8"", 0.61µm","4K@30/60fps, 1080p@30/60fps",Li-Po 4600 mAh,"125W wired, PD3.0, QC5, 50% in 6 min, 100% in 23 min 15W wireless 5W reverse wired 5W reverse wireless",,,HDR,"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS 12 MP, f/1.6, (telephoto), 1/2.93"", 1.22µm, PDAF, 2x optical zoom 50 MP, f/2.2, 114˚ (ultrawide), 1/2.76"", 0.64µm, AF",
motorola,https://www.gsmarena.com/motorola_defy_2-12141.php,Motorola Defy 2,171 x 80 x 11.9 mm (6.73 x 3.15 x 0.47 in),268 g (9.45 oz),"Glass front (Gorilla Glass Victus), plastic back, aluminum frame",Nano-SIM + Nano-SIM,IP68/IP69 dust tight and water resistant (high pressure water jets; immersible up to 5m for 35 min) Drop resistant up to 1.8m MIL-STD-810H compliant,"IPS LCD, 120Hz","6.6 inches, 104.9 cm 2 (~76.7% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~400 ppi density)",Corning Gorilla Glass Victus,Android 12,Mediatek Dimensity 930 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (uses shared SIM slot),128GB 6GB RAM,,,"Dual-LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 5000 mAh,15W wireless,,,,"50 MP, f/1.8, (wide), PDAF 8 MP, f/2.2, (ultrawide) 2 MP (macro)",
motorola,https://www.gsmarena.com/motorola_moto_g73-12079.php,Motorola Moto G73,161.4 x 73.8 x 8.3 mm (6.35 x 2.91 x 0.33 in),181 g (6.38 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,Water-resistant design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~85.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 13, planned upgrade to Android 14",Mediatek Dimensity 930 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM",,"50 MP, f/1.8, (wide), 1.0µm, PDAF 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama",1080p@30/60fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,30W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_g53-12028.php,Motorola Moto G53,162.7 x 74.7 x 8.2 mm (6.41 x 2.94 x 0.32 in),183 g (6.46 oz),"Glass front, plastic back, plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~83.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,"Android 13, planned upgrade to Android 14",Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm),Octa-core (2x2.2 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,"50 MP, f/1.8 (wide), 1/2.76"", 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm or 16 MP, f/2.2, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,"18W wired (China, LATAM) 10W wired (International) Reverse wired",,,,,
motorola,https://www.gsmarena.com/motorola_moto_g23-12088.php,Motorola Moto G23,162.7 x 74.7 x 8.2 mm (6.41 x 2.94 x 0.32 in),184.3 g (6.49 oz),"Glass front, plastic frame, plastic back",· Nano-SIM · Nano-SIM + Nano-SIM,Water-resistant design,"IPS LCD, 90Hz, 400 nits (peak)","6.5 inches, 102.0 cm 2 (~83.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Panda glass,"Android 13, planned upgrade to Android 14",Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 8GB RAM",eMMC 5.1,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.5, (wide), 1.0µm",1080p@30fps,5000 mAh,30W wired,,,HDR,"50 MP, f/1.8, (wide), 0.64µm, PDAF 5 MP, f/2.2, 118˚ (ultrawide) 2 MP (macro)",
